# kernel pass W not cnot toffoli
# tests/goldens/*.counts verbatim, at 0389705 (dirty).
# ALL-QUANTUM operand mask — a count is a function of
# (W, mask) and a golden that does not say which pins nothing.
qload_L2 forward 8 2 4 18
qload_L2 unc 8 2 4 18
qload_L2 forward 16 2 4 34
qload_L2 unc 16 2 4 34
qload_L2 forward 32 2 4 66
qload_L2 unc 32 2 4 66
qload_L2 forward 64 2 4 130
qload_L2 unc 64 2 4 130
qload_L2 forward 80 2 4 162
qload_L2 unc 80 2 4 162
qload_L3 forward 1 2 12 9
qload_L3 unc 1 2 12 9
qload_L3 forward 8 2 12 30
qload_L3 unc 8 2 12 30
qload_L3 forward 16 2 12 54
qload_L3 unc 16 2 12 54
qload_L3 forward 32 2 12 102
qload_L3 unc 32 2 12 102
qload_L3 forward 64 2 12 198
qload_L3 unc 64 2 12 198
qload_L3 forward 80 2 12 246
qload_L3 unc 80 2 12 246
qload_L4 forward 1 2 12 10
qload_L4 unc 1 2 12 10
qload_L4 forward 8 2 12 38
qload_L4 unc 8 2 12 38
qload_L4 forward 16 2 12 70
qload_L4 unc 16 2 12 70
qload_L4 forward 32 2 12 134
qload_L4 unc 32 2 12 134
qload_L4 forward 64 2 12 262
qload_L4 unc 64 2 12 262
qload_L4 forward 80 2 12 326
qload_L4 unc 80 2 12 326
qload_L8 forward 1 2 28 22
qload_L8 unc 1 2 28 22
qload_L8 forward 8 2 28 78
qload_L8 unc 8 2 28 78
qload_L8 forward 16 2 28 142
qload_L8 unc 16 2 28 142
qload_L8 forward 32 2 28 270
qload_L8 unc 32 2 28 270
qload_L8 forward 64 2 28 526
qload_L8 unc 64 2 28 526
qload_L8 forward 80 2 28 654
qload_L8 unc 80 2 28 654
qload_L16 forward 1 2 60 46
qload_L16 unc 1 2 60 46
qload_L16 forward 8 2 60 158
qload_L16 unc 8 2 60 158
qload_L16 forward 16 2 60 286
qload_L16 unc 16 2 60 286
qload_L16 forward 32 2 60 542
qload_L16 unc 32 2 60 542
qload_L16 forward 64 2 60 1054
qload_L16 unc 64 2 60 1054
qload_L16 forward 80 2 60 1310
qload_L16 unc 80 2 60 1310
qstore_L1 push 1 0 3 0
qstore_L1 pop 1 0 3 0
qstore_L1 push 8 0 24 0
qstore_L1 pop 8 0 24 0
qstore_L1 push 16 0 48 0
qstore_L1 pop 16 0 48 0
qstore_L1 push 32 0 96 0
qstore_L1 pop 32 0 96 0
qstore_L1 push 64 0 192 0
qstore_L1 pop 64 0 192 0
qstore_L1 push 80 0 240 0
qstore_L1 pop 80 0 240 0
qstore_L2 push 1 2 4 8
qstore_L2 pop 1 2 4 8
qstore_L2 push 8 2 4 50
qstore_L2 pop 8 2 4 50
qstore_L2 push 16 2 4 98
qstore_L2 pop 16 2 4 98
qstore_L2 push 32 2 4 194
qstore_L2 pop 32 2 4 194
qstore_L2 push 64 2 4 386
qstore_L2 pop 64 2 4 386
qstore_L2 push 80 2 4 482
qstore_L2 pop 80 2 4 482
qstore_L3 push 1 2 12 15
qstore_L3 pop 1 2 12 15
qstore_L3 push 8 2 12 78
qstore_L3 pop 8 2 12 78
qstore_L3 push 16 2 12 150
qstore_L3 pop 16 2 12 150
qstore_L3 push 32 2 12 294
qstore_L3 pop 32 2 12 294
qstore_L3 push 64 2 12 582
qstore_L3 pop 64 2 12 582
qstore_L3 push 80 2 12 726
qstore_L3 pop 80 2 12 726
qstore_L4 push 1 2 12 18
qstore_L4 pop 1 2 12 18
qstore_L4 push 8 2 12 102
qstore_L4 pop 8 2 12 102
qstore_L4 push 16 2 12 198
qstore_L4 pop 16 2 12 198
qstore_L4 push 32 2 12 390
qstore_L4 pop 32 2 12 390
qstore_L4 push 64 2 12 774
qstore_L4 pop 64 2 12 774
qstore_L4 push 80 2 12 966
qstore_L4 pop 80 2 12 966
qstore_L8 push 1 2 28 38
qstore_L8 pop 1 2 28 38
qstore_L8 push 8 2 28 206
qstore_L8 pop 8 2 28 206
qstore_L8 push 16 2 28 398
qstore_L8 pop 16 2 28 398
qstore_L8 push 32 2 28 782
qstore_L8 pop 32 2 28 782
qstore_L8 push 64 2 28 1550
qstore_L8 pop 64 2 28 1550
qstore_L8 push 80 2 28 1934
qstore_L8 pop 80 2 28 1934
qstore_L16 push 1 2 60 78
qstore_L16 pop 1 2 60 78
qstore_L16 push 8 2 60 414
qstore_L16 pop 8 2 60 414
qstore_L16 push 16 2 60 798
qstore_L16 pop 16 2 60 798
qstore_L16 push 32 2 60 1566
qstore_L16 pop 32 2 60 1566
qstore_L16 push 64 2 60 3102
qstore_L16 pop 64 2 60 3102
qstore_L16 push 80 2 60 3870
qstore_L16 pop 80 2 60 3870
shl_k0 forward 1 0 1 0
shl_k0 unc 1 0 1 0
lshr_k0 forward 1 0 1 0
lshr_k0 unc 1 0 1 0
ashr_k0 forward 1 0 1 0
ashr_k0 unc 1 0 1 0
shl_k1 forward 1 0 1 0
shl_k1 unc 1 0 1 0
lshr_k1 forward 1 0 1 0
lshr_k1 unc 1 0 1 0
ashr_k1 forward 1 0 1 0
ashr_k1 unc 1 0 1 0
shl_k0 forward 2 0 2 0
shl_k0 unc 2 0 2 0
lshr_k0 forward 2 0 2 0
